Gene_Ensembl_ID	current_dataset	previous_dataset
ENSG00000199094	NA	GMKF
ENSG00000206747	NA	GMKF
ENSG00000199047	NA	GMKF
ENSG00000266745	NA	GMKF
ENSG00000253077	NA	GMKF
ENSG00000266417	NA	GMKF
ENSG00000277202	NA	GMKF
ENSG00000284553	NA	GMKF
ENSG00000264986	NA	GMKF
ENSG00000200733	NA	GMKF
ENSG00000207199	NA	GMKF
ENSG00000252408	NA	GMKF
ENSG00000266415	NA	GMKF
ENSG00000224219	NA	GMKF
ENSG00000276489	NA	GMKF
ENSG00000275770	NA	GMKF
ENSG00000263533	NA	GMKF
ENSG00000238365	NA	GMKF
ENSG00000277723	NA	GMKF
ENSG00000207994	NA	GMKF
ENSG00000208005	NA	GMKF
ENSG00000266019	NA	GMKF
ENSG00000263403	NA	GMKF
ENSG00000264661	NA	GMKF
ENSG00000275141	NA	GMKF
ENSG00000212446	NA	GMKF
ENSG00000266555	NA	GMKF
ENSG00000277889	NA	GMKF
ENSG00000207755	NA	GMKF
ENSG00000252532	NA	GMKF
ENSG00000278418	NA	GMKF
ENSG00000277904	NA	GMKF
ENSG00000264999	NA	GMKF
ENSG00000283656	NA	GMKF
ENSG00000202497	NA	GMKF
ENSG00000275107	NA	GMKF
ENSG00000253056	NA	GMKF
ENSG00000199350	NA	GMKF
ENSG00000266655	NA	GMKF
ENSG00000266758	NA	GMKF
ENSG00000199960	NA	GMKF
ENSG00000272036	NA	GMKF
ENSG00000263675	NA	GMKF
ENSG00000207065	NA	GMKF
ENSG00000263409	NA	GMKF
ENSG00000201326	NA	GMKF
ENSG00000252469	NA	GMKF
ENSG00000252156	NA	GMKF
ENSG00000265092	NA	GMKF
ENSG00000252125	NA	GMKF
ENSG00000223175	NA	GMKF
ENSG00000264157	NA	GMKF
ENSG00000201671	NA	GMKF
ENSG00000265483	NA	GMKF
ENSG00000265981	NA	GMKF
ENSG00000252183	NA	GMKF
ENSG00000266104	NA	GMKF
ENSG00000284035	NA	GMKF
ENSG00000252593	NA	GMKF
ENSG00000252030	NA	GMKF
ENSG00000266738	NA	GMKF
ENSG00000263600	NA	GMKF
ENSG00000265003	NA	GMKF
ENSG00000207639	NA	GMKF
ENSG00000199577	NA	GMKF
ENSG00000252943	NA	GMKF
ENSG00000199551	NA	GMKF
ENSG00000277698	NA	GMKF
ENSG00000206730	NA	GMKF
ENSG00000252833	NA	GMKF
ENSG00000253043	NA	GMKF
ENSG00000276765	NA	GMKF
ENSG00000278524	NA	GMKF
ENSG00000200213	NA	GMKF
ENSG00000252735	NA	GMKF
ENSG00000239030	NA	GMKF
ENSG00000252815	NA	GMKF
ENSG00000266107	NA	GMKF
ENSG00000251991	NA	GMKF
ENSG00000202024	NA	GMKF
ENSG00000207347	NA	GMKF
ENSG00000277888	NA	GMKF
ENSG00000251958	NA	GMKF
ENSG00000266668	NA	GMKF
ENSG00000266750	NA	GMKF
ENSG00000207598	NA	GMKF
ENSG00000276124	NA	GMKF
ENSG00000264004	NA	GMKF
ENSG00000251794	NA	GMKF
ENSG00000200986	NA	GMKF
ENSG00000278359	NA	GMKF
ENSG00000277057	NA	GMKF
ENSG00000206613	NA	GMKF
ENSG00000202445	NA	GMKF
ENSG00000278598	NA	GMKF
ENSG00000207654	NA	GMKF
ENSG00000251977	NA	GMKF
ENSG00000207364	NA	GMKF
ENSG00000238344	NA	GMKF
ENSG00000265507	NA	GMKF
ENSG00000275273	NA	GMKF
ENSG00000252363	NA	GMKF
ENSG00000252121	NA	GMKF
ENSG00000265291	NA	GMKF
ENSG00000216192	NA	GMKF
ENSG00000221214	NA	GMKF
ENSG00000276824	NA	GMKF
ENSG00000251931	NA	GMKF
ENSG00000252720	NA	GMKF
ENSG00000199489	NA	GMKF
ENSG00000284074	NA	GMKF
ENSG00000284047	NA	GMKF
ENSG00000264678	NA	GMKF
ENSG00000251914	NA	GMKF
ENSG00000264763	NA	GMKF
ENSG00000264737	NA	GMKF
ENSG00000252082	NA	GMKF
ENSG00000253066	NA	GMKF
ENSG00000204658	NA	GMKF
ENSG00000264493	NA	GMKF
ENSG00000201431	NA	GMKF
ENSG00000252373	NA	GMKF
ENSG00000251886	NA	GMKF
ENSG00000264119	NA	GMKF
ENSG00000201839	NA	GMKF
ENSG00000251880	NA	GMKF
ENSG00000221604	NA	GMKF
ENSG00000252424	NA	GMKF
ENSG00000284272	NA	GMKF
ENSG00000284062	NA	GMKF
ENSG00000264712	NA	GMKF
ENSG00000252684	NA	GMKF
ENSG00000276352	NA	GMKF
ENSG00000212407	NA	GMKF
ENSG00000201604	NA	GMKF
ENSG00000208004	NA	GMKF
ENSG00000252068	NA	GMKF
ENSG00000222230	NA	GMKF
ENSG00000277713	NA	GMKF
ENSG00000263372	NA	GMKF
ENSG00000266518	NA	GMKF
ENSG00000265422	NA	GMKF
ENSG00000275863	NA	GMKF
ENSG00000207712	NA	GMKF
ENSG00000284517	NA	GMKF
ENSG00000274390	NA	GMKF
ENSG00000211864	NA	GMKF
ENSG00000212146	NA	GMKF
ENSG00000266580	NA	GMKF
ENSG00000263978	NA	GMKF
ENSG00000212560	NA	GMKF
ENSG00000221641	NA	GMKF
ENSG00000264136	NA	GMKF
ENSG00000251875	NA	GMKF
ENSG00000270824	NA	GMKF
ENSG00000208023	NA	GMKF
ENSG00000275967	NA	GMKF
ENSG00000235301	NA	GMKF
ENSG00000206882	NA	GMKF
ENSG00000264226	NA	GMKF
ENSG00000264534	NA	GMKF
ENSG00000211832	NA	GMKF
ENSG00000238704	NA	GMKF
ENSG00000206889	NA	GMKF
ENSG00000264741	NA	GMKF
ENSG00000266852	NA	GMKF
ENSG00000199069	NA	GMKF
ENSG00000207978	NA	GMKF
ENSG00000201135	NA	GMKF
ENSG00000201242	NA	GMKF
ENSG00000202242	NA	GMKF
ENSG00000283419	NA	GMKF
ENSG00000252385	NA	GMKF
ENSG00000221039	NA	GMKF
ENSG00000277842	NA	GMKF
ENSG00000228985	NA	GMKF
ENSG00000264824	NA	GMKF
ENSG00000276598	NA	GMKF
ENSG00000272393	NA	GMKF
ENSG00000266226	NA	GMKF
ENSG00000264536	NA	GMKF
ENSG00000252395	NA	GMKF
ENSG00000249446	NA	GMKF
ENSG00000199286	NA	GMKF
ENSG00000238406	NA	GMKF
ENSG00000223217	NA	GMKF
ENSG00000201700	NA	GMKF
ENSG00000265028	NA	GMKF
ENSG00000222407	NA	GMKF
ENSG00000283326	NA	GMKF
ENSG00000280082	NA	GMKF
ENSG00000200102	NA	GMKF
ENSG00000284158	NA	GMKF
ENSG00000207646	NA	GMKF
ENSG00000238419	NA	GMKF
ENSG00000265247	NA	GMKF
ENSG00000252200	NA	GMKF
ENSG00000253067	NA	GMKF
ENSG00000264452	NA	GMKF
ENSG00000266692	NA	GMKF
ENSG00000272262	NA	GMKF
ENSG00000252263	NA	GMKF
ENSG00000252545	NA	GMKF
ENSG00000199453	NA	GMKF
ENSG00000252909	NA	GMKF
ENSG00000201050	NA	GMKF
ENSG00000266188	NA	GMKF
ENSG00000252066	NA	GMKF
ENSG00000276162	NA	GMKF
ENSG00000207960	NA	GMKF
ENSG00000244253	NA	GMKF
ENSG00000201001	NA	GMKF
ENSG00000275711	NA	GMKF
ENSG00000266802	NA	GMKF
ENSG00000252475	NA	GMKF
ENSG00000199025	NA	GMKF
ENSG00000283673	NA	GMKF
ENSG00000284180	NA	GMKF
ENSG00000252783	NA	GMKF
ENSG00000239320	NA	GMKF
ENSG00000264390	NA	GMKF
ENSG00000251804	NA	GMKF
ENSG00000221263	NA	GMKF
ENSG00000238509	NA	GMKF
ENSG00000207135	NA	GMKF
ENSG00000221331	NA	GMKF
ENSG00000283793	NA	GMKF
ENSG00000221036	NA	GMKF
ENSG00000252046	NA	GMKF
ENSG00000265258	NA	GMKF
ENSG00000206709	NA	GMKF
ENSG00000252033	NA	GMKF
ENSG00000283160	NA	GMKF
ENSG00000199739	NA	GMKF
ENSG00000264857	NA	GMKF
ENSG00000264703	NA	GMKF
ENSG00000263987	NA	GMKF
ENSG00000252590	NA	GMKF
ENSG00000210741	NA	GMKF
ENSG00000207938	NA	GMKF
ENSG00000201687	NA	GMKF
ENSG00000263643	NA	GMKF
ENSG00000207807	NA	GMKF
ENSG00000212215	NA	GMKF
ENSG00000222427	NA	GMKF
ENSG00000284324	NA	GMKF
ENSG00000199130	NA	GMKF
ENSG00000266564	NA	GMKF
ENSG00000201392	NA	GMKF
ENSG00000275662	NA	GMKF
ENSG00000238966	NA	GMKF
ENSG00000252170	NA	GMKF
ENSG00000265561	NA	GMKF
ENSG00000201713	NA	GMKF
ENSG00000238829	NA	GMKF
ENSG00000263800	NA	GMKF
ENSG00000207932	NA	GMKF
ENSG00000201341	NA	GMKF
ENSG00000239189	NA	GMKF
ENSG00000265924	NA	GMKF
ENSG00000266760	NA	GMKF
ENSG00000199986	NA	GMKF
ENSG00000222178	NA	GMKF
ENSG00000283471	NA	GMKF
ENSG00000251907	NA	GMKF
ENSG00000284518	NA	GMKF
ENSG00000207550	NA	GMKF
ENSG00000278799	NA	GMKF
ENSG00000264319	NA	GMKF
ENSG00000212314	NA	GMKF
ENSG00000212040	NA	GMKF
ENSG00000199390	NA	GMKF
ENSG00000199702	NA	GMKF
ENSG00000252073	NA	GMKF
ENSG00000252499	NA	GMKF
ENSG00000221052	NA	GMKF
ENSG00000200875	NA	GMKF
ENSG00000265089	NA	GMKF
ENSG00000281780	NA	GMKF
ENSG00000252521	NA	GMKF
ENSG00000252530	NA	GMKF
ENSG00000253808	NA	GMKF
ENSG00000265606	NA	GMKF
ENSG00000272460	NA	GMKF
ENSG00000251878	NA	GMKF
ENSG00000275449	NA	GMKF
ENSG00000199903	NA	GMKF
ENSG00000200224	NA	GMKF
ENSG00000264014	NA	GMKF
ENSG00000199075	NA	GMKF
ENSG00000207754	NA	GMKF
ENSG00000264101	NA	GMKF
ENSG00000271003	NA	GMKF
ENSG00000266015	NA	GMKF
ENSG00000252979	NA	GMKF
ENSG00000264402	NA	GMKF
ENSG00000222418	NA	GMKF
ENSG00000251843	NA	GMKF
ENSG00000252603	NA	GMKF
ENSG00000223258	NA	GMKF
ENSG00000222246	NA	GMKF
ENSG00000252568	NA	GMKF
ENSG00000208027	NA	GMKF
ENSG00000201780	NA	GMKF
ENSG00000283971	NA	GMKF
ENSG00000264947	NA	GMKF
ENSG00000251702	NA	GMKF
ENSG00000200206	NA	GMKF
ENSG00000200891	NA	GMKF
ENSG00000200897	NA	GMKF
ENSG00000200999	NA	GMKF
ENSG00000201502	NA	GMKF
ENSG00000201666	NA	GMKF
ENSG00000283416	NA	GMKF
ENSG00000263681	NA	GMKF
ENSG00000263918	NA	GMKF
ENSG00000221065	NA	GMKF
ENSG00000222232	NA	GMKF
ENSG00000223245	NA	GMKF
ENSG00000202039	NA	GMKF
ENSG00000207826	NA	GMKF
ENSG00000199156	NA	GMKF
ENSG00000206729	NA	GMKF
ENSG00000207435	NA	GMKF
ENSG00000223179	NA	GMKF
ENSG00000274969	NA	GMKF
ENSG00000207651	NA	GMKF
ENSG00000252244	NA	GMKF
ENSG00000200051	NA	GMKF
ENSG00000200422	NA	GMKF
ENSG00000200706	NA	GMKF
ENSG00000252438	NA	GMKF
ENSG00000276643	NA	GMKF
ENSG00000266204	NA	GMKF
ENSG00000223293	NA	GMKF
ENSG00000216671	NA	GMKF
ENSG00000252117	NA	GMKF
ENSG00000238705	NA	GMKF
ENSG00000266780	NA	GMKF
ENSG00000207750	NA	GMKF
ENSG00000212411	NA	GMKF
ENSG00000212428	NA	GMKF
ENSG00000276917	NA	GMKF
ENSG00000275816	NA	GMKF
ENSG00000257563	NA	GMKF
ENSG00000266291	NA	GMKF
ENSG00000251720	NA	GMKF
ENSG00000278034	NA	GMKF
ENSG00000206852	NA	GMKF
ENSG00000265847	NA	GMKF
ENSG00000199556	NA	GMKF
ENSG00000265521	NA	GMKF
ENSG00000221514	NA	GMKF
ENSG00000263793	NA	GMKF
ENSG00000222457	NA	GMKF
ENSG00000212545	NA	GMKF
ENSG00000208883	NA	GMKF
ENSG00000252320	NA	GMKF
ENSG00000222727	NA	GMKF
ENSG00000211137	NA	GMKF
ENSG00000273836	NA	GMKF
ENSG00000266133	NA	GMKF
ENSG00000268243	NA	GMKF
ENSG00000200638	NA	GMKF
ENSG00000238503	NA	GMKF
ENSG00000200677	NA	GMKF
ENSG00000223087	NA	GMKF
ENSG00000211680	NA	GMKF
ENSG00000199077	NA	GMKF
ENSG00000257381	NA	GMKF
ENSG00000238750	NA	GMKF
ENSG00000273629	NA	GMKF
ENSG00000275108	NA	GMKF
ENSG00000272215	NA	GMKF
ENSG00000276376	NA	GMKF
ENSG00000275504	NA	GMKF
ENSG00000275635	NA	GMKF
ENSG00000275268	NA	GMKF
ENSG00000284144	NA	GMKF
ENSG00000266071	NA	GMKF
ENSG00000212298	NA	GMKF
ENSG00000233156	NA	GMKF
ENSG00000263838	NA	GMKF
ENSG00000201361	NA	GMKF
ENSG00000252094	NA	GMKF
ENSG00000251706	NA	GMKF
ENSG00000222796	NA	GMKF
ENSG00000221616	NA	GMKF
ENSG00000222682	NA	GMKF
ENSG00000239099	NA	GMKF
ENSG00000252003	NA	GMKF
ENSG00000206708	NA	GMKF
ENSG00000257527	NA	GMKF
ENSG00000266454	NA	GMKF
ENSG00000222356	NA	GMKF
ENSG00000216001	NA	GMKF
ENSG00000229234	NA	GMKF
ENSG00000212489	NA	GMKF
ENSG00000202193	NA	GMKF
ENSG00000266144	NA	GMKF
ENSG00000265423	NA	GMKF
ENSG00000221042	NA	GMKF
ENSG00000265527	NA	GMKF
ENSG00000212292	NA	GMKF
ENSG00000242915	NA	GMKF
ENSG00000265432	NA	GMKF
ENSG00000202383	NA	GMKF
ENSG00000277533	NA	GMKF
ENSG00000202151	NA	GMKF
ENSG00000207095	NA	GMKF
ENSG00000202245	NA	GMKF
ENSG00000201708	NA	GMKF
ENSG00000200444	NA	GMKF
ENSG00000276176	NA	GMKF
ENSG00000274994	NA	GMKF
ENSG00000266665	NA	GMKF
ENSG00000274740	NA	GMKF
ENSG00000201707	NA	GMKF
ENSG00000200468	NA	GMKF
ENSG00000198997	NA	GMKF
ENSG00000207594	NA	GMKF
ENSG00000199934	NA	GMKF
ENSG00000212278	NA	GMKF
ENSG00000202023	NA	GMKF
ENSG00000263453	NA	GMKF
ENSG00000199575	NA	GMKF
ENSG00000207330	NA	GMKF
ENSG00000266740	NA	GMKF
ENSG00000207695	NA	GMKF
ENSG00000194717	NA	GMKF
ENSG00000212528	NA	GMKF
ENSG00000252507	NA	GMKF
ENSG00000265392	NA	GMKF
ENSG00000263746	NA	GMKF
ENSG00000215938	NA	GMKF
ENSG00000207711	NA	GMKF
ENSG00000252141	NA	GMKF
ENSG00000273700	NA	GMKF
ENSG00000251787	NA	GMKF
ENSG00000200817	NA	GMKF
ENSG00000208006	NA	GMKF
ENSG00000221801	NA	GMKF
ENSG00000229745	NA	GMKF
ENSG00000207813	NA	GMKF
ENSG00000200089	NA	GMKF
ENSG00000221649	NA	GMKF
ENSG00000199402	NA	GMKF
ENSG00000239082	NA	GMKF
ENSG00000201162	NA	GMKF
ENSG00000252065	NA	GMKF
ENSG00000283170	NA	GMKF
ENSG00000206796	NA	GMKF
ENSG00000252413	NA	GMKF
ENSG00000263981	NA	GMKF
ENSG00000207190	NA	GMKF
ENSG00000265526	NA	GMKF
ENSG00000221614	NA	GMKF
ENSG00000200709	NA	GMKF
ENSG00000277636	NA	GMKF
ENSG00000252145	NA	GMKF
ENSG00000206970	NA	GMKF
ENSG00000239115	NA	GMKF
ENSG00000207982	NA	GMKF
ENSG00000275360	NA	GMKF
ENSG00000202329	NA	GMKF
ENSG00000207012	NA	GMKF
ENSG00000206827	NA	GMKF
ENSG00000216099	NA	GMKF
ENSG00000212374	NA	GMKF
ENSG00000236597	NA	GMKF
ENSG00000265673	NA	GMKF
ENSG00000248366	NA	GMKF
ENSG00000207552	NA	GMKF
ENSG00000265396	NA	GMKF
ENSG00000199104	NA	GMKF
ENSG00000201704	NA	GMKF
ENSG00000266704	NA	GMKF
ENSG00000212184	NA	GMKF
ENSG00000252705	NA	GMKF
ENSG00000283296	NA	GMKF
ENSG00000278465	NA	GMKF
ENSG00000207202	NA	GMKF
ENSG00000207731	NA	GMKF
ENSG00000266756	NA	GMKF
ENSG00000263642	NA	GMKF
ENSG00000283749	NA	GMKF
ENSG00000200216	NA	GMKF
ENSG00000264371	NA	GMKF
ENSG00000265333	NA	GMKF
ENSG00000207474	NA	GMKF
ENSG00000222303	NA	GMKF
ENSG00000283455	NA	GMKF
ENSG00000264603	NA	GMKF
ENSG00000283572	NA	GMKF
ENSG00000201318	NA	GMKF
ENSG00000251997	NA	GMKF
ENSG00000222761	NA	GMKF
ENSG00000222327	NA	GMKF
ENSG00000252174	NA	GMKF
ENSG00000199158	NA	GMKF
ENSG00000212344	NA	GMKF
ENSG00000266807	NA	GMKF
ENSG00000211826	NA	GMKF
ENSG00000212354	NA	GMKF
ENSG00000252247	NA	GMKF
ENSG00000202095	NA	GMKF
ENSG00000283159	NA	GMKF
ENSG00000266203	NA	GMKF
ENSG00000207862	NA	GMKF
ENSG00000201796	NA	GMKF
ENSG00000206974	NA	GMKF
ENSG00000201954	NA	GMKF
ENSG00000266719	NA	GMKF
ENSG00000264354	NA	GMKF
ENSG00000273882	NA	GMKF
ENSG00000211887	NA	GMKF
ENSG00000202026	NA	GMKF
ENSG00000202293	NA	GMKF
ENSG00000212133	NA	GMKF
ENSG00000264249	NA	GMKF
ENSG00000264800	NA	GMKF
ENSG00000238542	NA	GMKF
ENSG00000221680	NA	GMKF
ENSG00000271899	NA	GMKF
ENSG00000206701	NA	GMKF
ENSG00000264926	NA	GMKF
ENSG00000266228	NA	GMKF
ENSG00000216135	NA	GMKF
ENSG00000239118	NA	GMKF
ENSG00000263670	NA	GMKF
ENSG00000202569	NA	GMKF
ENSG00000199326	NA	GMKF
ENSG00000266890	NA	GMKF
ENSG00000201300	NA	GMKF
ENSG00000202431	NA	GMKF
ENSG00000265850	NA	GMKF
ENSG00000207504	NA	GMKF
ENSG00000206777	NA	GMKF
ENSG00000199088	NA	GMKF
ENSG00000252752	NA	GMKF
ENSG00000206915	NA	GMKF
ENSG00000233655	NA	GMKF
ENSG00000275429	NA	GMKF
ENSG00000263926	NA	GMKF
ENSG00000264470	NA	GMKF
ENSG00000275411	NA	GMKF
ENSG00000265932	NA	GMKF
ENSG00000200313	NA	GMKF
ENSG00000276733	NA	GMKF
ENSG00000207775	NA	GMKF
ENSG00000221017	NA	GMKF
ENSG00000212382	NA	GMKF
ENSG00000211888	NA	GMKF
ENSG00000276029	NA	GMKF
ENSG00000264342	NA	GMKF
ENSG00000199385	NA	GMKF
ENSG00000278672	NA	GMKF
ENSG00000264131	NA	GMKF
ENSG00000251831	NA	GMKF
ENSG00000264060	NA	GMKF
ENSG00000264210	NA	GMKF
ENSG00000221436	NA	GMKF
ENSG00000207705	NA	GMKF
ENSG00000201143	NA	GMKF
ENSG00000221355	NA	GMKF
ENSG00000278138	NA	GMKF
ENSG00000223215	NA	GMKF
ENSG00000201882	NA	GMKF
ENSG00000273885	NA	GMKF
ENSG00000207927	NA	GMKF
ENSG00000283492	NA	GMKF
ENSG00000221745	NA	GMKF
ENSG00000251906	NA	GMKF
ENSG00000265110	NA	GMKF
ENSG00000207742	NA	GMKF
ENSG00000207976	NA	GMKF
ENSG00000221545	NA	GMKF
ENSG00000202400	NA	GMKF
ENSG00000283561	NA	GMKF
ENSG00000266262	NA	GMKF
ENSG00000266461	NA	GMKF
ENSG00000265420	NA	GMKF
ENSG00000283682	NA	GMKF
ENSG00000278089	NA	GMKF
ENSG00000212167	NA	GMKF
ENSG00000221238	NA	GMKF
ENSG00000264722	NA	GMKF
ENSG00000201186	NA	GMKF
ENSG00000221782	NA	GMKF
ENSG00000206843	NA	GMKF
ENSG00000264623	NA	GMKF
ENSG00000266525	NA	GMKF
ENSG00000252353	NA	GMKF
ENSG00000264158	NA	GMKF
ENSG00000207415	NA	GMKF
ENSG00000206979	NA	GMKF
ENSG00000216058	NA	GMKF
ENSG00000278617	NA	GMKF
ENSG00000251943	NA	GMKF
ENSG00000263858	NA	GMKF
ENSG00000207328	NA	GMKF
ENSG00000251745	NA	GMKF
ENSG00000200763	NA	GMKF
ENSG00000207749	NA	GMKF
ENSG00000252828	NA	GMKF
ENSG00000211875	NA	GMKF
ENSG00000251960	NA	GMKF
ENSG00000199005	NA	GMKF
ENSG00000223294	NA	GMKF
ENSG00000274809	NA	GMKF
ENSG00000221662	NA	GMKF
ENSG00000281112	NA	GMKF
ENSG00000234932	NA	GMKF
ENSG00000200632	NA	GMKF
ENSG00000199784	NA	GMKF
ENSG00000207941	NA	GMKF
ENSG00000212409	NA	GMKF
ENSG00000200398	NA	GMKF
ENSG00000265056	NA	GMKF
ENSG00000252556	NA	GMKF
ENSG00000252182	NA	GMKF
ENSG00000251919	NA	GMKF
ENSG00000251781	NA	GMKF
ENSG00000201899	NA	GMKF
ENSG00000199921	NA	GMKF
ENSG00000275810	NA	GMKF
ENSG00000207735	NA	GMKF
ENSG00000199792	NA	GMKF
ENSG00000238735	NA	GMKF
ENSG00000263894	NA	GMKF
ENSG00000202270	NA	GMKF
ENSG00000266012	NA	GMKF
ENSG00000207981	NA	GMKF
ENSG00000211870	NA	GMKF
ENSG00000252454	NA	GMKF
ENSG00000265623	NA	GMKF
ENSG00000201436	NA	GMKF
ENSG00000238558	NA	GMKF
ENSG00000263730	NA	GMKF
ENSG00000252599	NA	GMKF
ENSG00000222592	NA	GMKF
ENSG00000252449	NA	GMKF
ENSG00000207562	NA	GMKF
ENSG00000272474	NA	GMKF
ENSG00000264084	NA	GMKF
ENSG00000201476	NA	GMKF
ENSG00000277512	NA	GMKF
ENSG00000212191	NA	GMKF
ENSG00000212229	NA	GMKF
ENSG00000263593	NA	GMKF
ENSG00000263742	NA	GMKF
ENSG00000199593	NA	GMKF
ENSG00000216069	NA	GMKF
ENSG00000277255	NA	GMKF
ENSG00000207656	NA	GMKF
ENSG00000202485	NA	GMKF
ENSG00000252977	NA	GMKF
ENSG00000264309	NA	GMKF
ENSG00000275836	NA	GMKF
ENSG00000252796	NA	GMKF
ENSG00000202423	NA	GMKF
ENSG00000238380	NA	GMKF
ENSG00000252386	NA	GMKF
ENSG00000207758	NA	GMKF
ENSG00000207206	NA	GMKF
ENSG00000266243	NA	GMKF
ENSG00000222139	NA	GMKF
ENSG00000250688	NA	GMKF
ENSG00000212102	NA	GMKF
ENSG00000238719	NA	GMKF
ENSG00000252482	NA	GMKF
ENSG00000199985	NA	GMKF
ENSG00000252734	NA	GMKF
ENSG00000252856	NA	GMKF
ENSG00000265902	NA	GMKF
ENSG00000212384	NA	GMKF
ENSG00000277919	NA	GMKF
ENSG00000207728	NA	GMKF
ENSG00000265347	NA	GMKF
ENSG00000221586	NA	GMKF
ENSG00000238880	NA	GMKF
ENSG00000251842	NA	GMKF
ENSG00000221227	NA	GMKF
ENSG00000238457	NA	GMKF
ENSG00000265565	NA	GMKF
ENSG00000266423	NA	GMKF
ENSG00000283330	NA	GMKF
ENSG00000230605	NA	GMKF
ENSG00000266649	NA	GMKF
ENSG00000207698	NA	GMKF
ENSG00000264725	NA	GMKF
ENSG00000284032	NA	GMKF
ENSG00000212017	NA	GMKF
ENSG00000199017	NA	GMKF
ENSG00000200503	NA	GMKF
ENSG00000266449	NA	GMKF
ENSG00000239001	NA	GMKF
ENSG00000239190	NA	GMKF
ENSG00000206839	NA	GMKF
ENSG00000266276	NA	GMKF
ENSG00000252467	NA	GMKF
ENSG00000252151	NA	GMKF
ENSG00000251975	NA	GMKF
ENSG00000252555	NA	GMKF
ENSG00000207604	NA	GMKF
ENSG00000200612	NA	GMKF
ENSG00000263581	NA	GMKF
ENSG00000265144	NA	GMKF
ENSG00000252333	NA	GMKF
ENSG00000207599	NA	GMKF
ENSG00000264616	NA	GMKF
ENSG00000202296	NA	GMKF
ENSG00000202373	NA	GMKF
ENSG00000278412	NA	GMKF
ENSG00000266421	NA	GMKF
ENSG00000200703	NA	GMKF
ENSG00000185319	NA	GMKF
ENSG00000263828	NA	GMKF
ENSG00000276081	NA	GMKF
ENSG00000278349	NA	GMKF
ENSG00000265822	NA	GMKF
ENSG00000198982	NA	GMKF
ENSG00000221650	NA	GMKF
ENSG00000266666	NA	GMKF
ENSG00000207638	NA	GMKF
ENSG00000207970	NA	GMKF
ENSG00000264395	NA	GMKF
ENSG00000252191	NA	GMKF
ENSG00000201247	NA	GMKF
ENSG00000275335	NA	GMKF
ENSG00000265064	NA	GMKF
ENSG00000207874	NA	GMKF
ENSG00000239081	NA	GMKF
ENSG00000263897	NA	GMKF
ENSG00000275518	NA	GMKF
ENSG00000283876	NA	GMKF
ENSG00000212468	NA	GMKF
ENSG00000201000	NA	GMKF
ENSG00000212269	NA	GMKF
ENSG00000252583	NA	GMKF
ENSG00000266043	NA	GMKF
ENSG00000199020	NA	GMKF
ENSG00000264139	NA	GMKF
ENSG00000253026	NA	GMKF
ENSG00000212279	NA	GMKF
ENSG00000212347	NA	GMKF
ENSG00000212415	NA	GMKF
ENSG00000251967	NA	GMKF
ENSG00000200486	NA	GMKF
ENSG00000238584	NA	GMKF
ENSG00000265691	NA	GMKF
ENSG00000252401	NA	GMKF
ENSG00000200608	NA	GMKF
ENSG00000252999	NA	GMKF
ENSG00000251712	NA	GMKF
ENSG00000251868	NA	GMKF
ENSG00000263540	NA	GMKF
ENSG00000253074	NA	GMKF
ENSG00000202191	NA	GMKF
ENSG00000222361	NA	GMKF
ENSG00000284388	NA	GMKF
ENSG00000206745	NA	GMKF
ENSG00000264850	NA	GMKF
ENSG00000252509	NA	GMKF
ENSG00000207993	NA	GMKF
ENSG00000283477	NA	GMKF
ENSG00000265418	NA	GMKF
ENSG00000238616	NA	GMKF
ENSG00000251835	NA	GMKF
ENSG00000252242	NA	GMKF
ENSG00000251908	NA	GMKF
ENSG00000275453	NA	GMKF
ENSG00000211491	NA	GMKF
ENSG00000263445	NA	GMKF
ENSG00000238304	NA	GMKF
ENSG00000207580	NA	GMKF
ENSG00000199914	NA	GMKF
ENSG00000266110	NA	GMKF
ENSG00000198987	NA	GMKF
ENSG00000242752	NA	GMKF
ENSG00000253003	NA	GMKF
ENSG00000207743	NA	GMKF
ENSG00000252325	NA	GMKF
ENSG00000223152	NA	GMKF
ENSG00000238452	NA	GMKF
ENSG00000207931	NA	GMKF
ENSG00000274999	NA	GMKF
ENSG00000221525	NA	GMKF
ENSG00000239007	NA	GMKF
ENSG00000211538	NA	GMKF
ENSG00000235969	NA	GMKF
ENSG00000238777	NA	GMKF
ENSG00000252839	NA	GMKF
ENSG00000263885	NA	GMKF
ENSG00000264295	NA	GMKF
ENSG00000263381	NA	GMKF
ENSG00000238730	NA	GMKF
ENSG00000284251	NA	GMKF
ENSG00000266827	NA	GMKF
ENSG00000252273	NA	GMKF
ENSG00000200367	NA	GMKF
ENSG00000276878	NA	GMKF
ENSG00000276326	NA	GMKF
ENSG00000207969	NA	GMKF
ENSG00000273613	NA	GMKF
ENSG00000201288	NA	GMKF
ENSG00000283685	NA	GMKF
ENSG00000207738	NA	GMKF
ENSG00000198983	NA	GMKF
ENSG00000264477	NA	GMKF
ENSG00000200636	NA	GMKF
ENSG00000207625	NA	GMKF
ENSG00000208012	NA	GMKF
ENSG00000284092	NA	GMKF
ENSG00000212398	NA	GMKF
ENSG00000221325	NA	GMKF
ENSG00000207632	NA	GMKF
ENSG00000265682	NA	GMKF
ENSG00000221261	NA	GMKF
ENSG00000252437	NA	GMKF
ENSG00000238447	NA	GMKF
ENSG00000200806	NA	GMKF
