region	status	short_histology	count	region_type
RAI1-AS1	gain	Medulloblastoma	4	gene
RAI1-AS1	gain	Neuroblastoma	33	gene
RAI1-AS1	loss	HGAT	7	gene
RAI1-AS1	loss	Medulloblastoma	12	gene
RAI1-AS1	loss	Neuroblastoma	7	gene
RAMP2	gain	All	10	gene
RAMP2	gain	HGAT	4	gene
RAMP2	gain	Neuroblastoma	4	gene
RAMP2-AS1	gain	All	10	gene
RAMP2-AS1	gain	HGAT	4	gene
RAMP2-AS1	gain	Neuroblastoma	4	gene
RAN	gain	All	7	gene
RAN	gain	Neuroblastoma	4	gene
RANBP1	gain	All	9	gene
RANBP1	loss	All	25	gene
RANBP1	gain	Neuroblastoma	5	gene
RANBP1	loss	HGAT	4	gene
RANBP1	loss	Medulloblastoma	4	gene
RANBP1	loss	Neuroblastoma	4	gene
RANBP10	deep deletion	All	4	gene
RAP1A	loss	All	4	gene
RAP1GAP2	gain	All	9	gene
RAP1GAP2	loss	All	12	gene
RAP1GAP2	gain	Neuroblastoma	5	gene
RAP1GAP2	loss	HGAT	4	gene
RAP1GAP2	loss	Medulloblastoma	5	gene
RAPSN	gain	All	4	gene
RAPSN	loss	All	7	gene
RASA4	gain	All	5	gene
RASA4B	gain	All	5	gene
RASD1	gain	All	45	gene
RASD1	loss	All	34	gene
RASD1	gain	Ependymoma	4	gene
RASD1	gain	Medulloblastoma	4	gene
RASD1	gain	Neuroblastoma	33	gene
RASD1	loss	HGAT	8	gene
RASD1	loss	Medulloblastoma	12	gene
RASD1	loss	Neuroblastoma	7	gene
RASD2	loss	All	5	gene
RASGEF1A	gain	All	6	gene
RASIP1	loss	All	5	gene
RASL11B	gain	All	6	gene
RASL11B	gain	HGAT	6	gene
RASL12	gain	All	4	gene
RASL12	gain	HGAT	4	gene
RASSF2	gain	All	6	gene
RASSF2	loss	All	4	gene
RASSF2	gain	Neuroblastoma	4	gene
RASSF4	gain	All	4	gene
RAX2	loss	All	4	gene
RBBP8NL	loss	All	5	gene
RBFOX1	loss	All	8	gene
RBFOX2	loss	All	6	gene
RBFOX3	gain	All	6	gene
RBFOX3	loss	All	4	gene
RBM11	gain	All	7	gene
RBM11	loss	All	6	gene
RBM23	loss	All	4	gene
RBM33	gain	All	5	gene
RBM33	loss	All	4	gene
RBM8A	gain	All	5	gene
RBM8A	loss	All	6	gene
RBP3	loss	All	4	gene
RCC2	loss	All	5	gene
RCN1	loss	All	6	gene
RCN3	loss	All	4	gene
RD3L	gain	All	4	gene
RD3L	loss	All	17	gene
RD3L	loss	HGAT	7	gene
RD3L	loss	Neuroblastoma	7	gene
RDH13	loss	All	7	gene
RDH8	loss	All	4	gene
RDH8	loss	Neuroblastoma	4	gene
RDX	loss	All	4	gene
RECK	loss	All	6	gene
RECQL4	loss	All	5	gene
REEP6	loss	All	4	gene
RELL1	loss	All	4	gene
RELN	gain	All	7	gene
RELT	loss	All	8	gene
RELT	loss	Neuroblastoma	7	gene
REM1	gain	All	5	gene
REM2	loss	All	4	gene
RER1	loss	All	4	gene
RET	gain	All	6	gene
RETN	loss	All	5	gene
RETN	loss	Neuroblastoma	4	gene
RETREG3	gain	All	10	gene
RETREG3	gain	HGAT	4	gene
RETREG3	gain	Neuroblastoma	4	gene
REXO1	loss	All	4	gene
RFLNB	gain	All	4	gene
RFLNB	loss	All	7	gene
RFNG	gain	All	7	gene
RFPL2	loss	All	5	gene
RFPL3	loss	All	5	gene
RFPL3S	loss	All	5	gene
RFPL4A	loss	All	7	gene
RFPL4A	loss	HGAT	4	gene
RFPL4AL1	loss	All	7	gene
RFPL4AL1	loss	HGAT	4	gene
RFT1	loss	All	5	gene
RFT1	loss	Neuroblastoma	4	gene
RFWD3	deep deletion	All	4	gene
RFX2	loss	All	4	gene
RGL4	loss	All	11	gene
RGL4	loss	ATRT	4	gene
RGP1	loss	All	7	gene
RGS12	loss	All	14	gene
RGS12	loss	Neuroblastoma	10	gene
RGS19	loss	All	4	gene
RGS9BP	loss	All	8	gene
RGS9BP	loss	Neuroblastoma	5	gene
RHBDD1	gain	All	5	gene
RHBDL1	gain	All	5	gene
RHBDL1	loss	All	8	gene
RHBDL1	loss	Neuroblastoma	5	gene
RHBDL3	gain	All	5	gene
RHBDL3	loss	All	4	gene
RHBDL3	gain	Neuroblastoma	5	gene
RHNO1	gain	All	5	gene
RHNO1	loss	All	6	gene
RHOF	loss	All	4	gene
RHOT1	gain	All	5	gene
RHOT1	loss	All	4	gene
RHOT1	gain	Neuroblastoma	5	gene
RHOT2	gain	All	5	gene
RHOT2	loss	All	8	gene
RHOT2	loss	Neuroblastoma	5	gene
RHPN1	loss	All	8	gene
RHPN1-AS1	loss	All	8	gene
RHPN2	loss	All	12	gene
RHPN2	loss	HGAT	4	gene
RHPN2	loss	Neuroblastoma	8	gene
RIBC2	loss	All	5	gene
RILP	gain	All	8	gene
RILP	loss	All	12	gene
RILP	gain	Neuroblastoma	4	gene
RILP	loss	HGAT	4	gene
RILP	loss	Medulloblastoma	5	gene
RILPL1	loss	All	4	gene
RILPL2	loss	All	4	gene
RIMBP2	gain	All	6	gene
RIMBP2	gain	Neuroblastoma	4	gene
RIMBP3B	loss	All	10	gene
RIMBP3C	loss	All	14	gene
RIMBP3C	loss	Meningioma	4	gene
RIPK4	gain	All	4	gene
RIPOR1	deep deletion	All	4	gene
RMND5B	loss	All	5	gene
RMRP	loss	All	7	gene
RNA5S1	gain	All	6	gene
RNA5S10	gain	All	6	gene
RNA5S11	gain	All	6	gene
RNA5S12	gain	All	6	gene
RNA5S13	gain	All	6	gene
RNA5S14	gain	All	6	gene
RNA5S15	gain	All	6	gene
RNA5S2	gain	All	6	gene
RNA5S3	gain	All	6	gene
RNA5S4	gain	All	6	gene
RNA5S5	gain	All	6	gene
RNA5S6	gain	All	6	gene
RNA5S7	gain	All	6	gene
RNA5S8	gain	All	6	gene
RNA5S9	gain	All	6	gene
RNASEK	loss	All	6	gene
RNASEK	loss	HGAT	5	gene
RNASEK-C17orf49	loss	All	6	gene
RNASEK-C17orf49	loss	HGAT	5	gene
RNF10	gain	All	4	gene
RNF11	loss	All	5	gene
RNF111	loss	All	4	gene
RNF112	gain	All	54	gene
RNF112	loss	All	22	gene
RNF112	gain	Medulloblastoma	11	gene
RNF112	gain	Neuroblastoma	35	gene
RNF112	loss	HGAT	6	gene
RNF112	loss	Neuroblastoma	7	gene
RNF115	loss	All	6	gene
RNF121	loss	All	5	gene
RNF121	loss	Neuroblastoma	4	gene
RNF126	gain	All	4	gene
RNF126P1	gain	All	4	gene
RNF130	loss	All	4	gene
RNF135	gain	All	4	gene
RNF135	gain	Neuroblastoma	4	gene
RNF151	loss	All	9	gene
RNF151	loss	Neuroblastoma	5	gene
RNF166	gain	All	9	gene
RNF166	loss	All	49	gene
RNF166	loss	HGAT	11	gene
RNF166	loss	Medulloblastoma	10	gene
RNF166	loss	Neuroblastoma	18	gene
RNF168	loss	All	9	gene
RNF169	loss	All	7	gene
RNF169	loss	Neuroblastoma	6	gene
RNF186	loss	All	5	gene
RNF208	gain	All	6	gene
RNF208	loss	All	7	gene
RNF212	gain	All	5	gene
RNF212	loss	All	14	gene
RNF212	loss	Neuroblastoma	9	gene
RNF212B	loss	All	4	gene
RNF213	gain	All	6	gene
RNF214	loss	All	6	gene
RNF222	loss	All	4	gene
RNF223	loss	All	42	gene
RNF223	loss	Neuroblastoma	25	gene
RNF224	gain	All	6	gene
RNF224	loss	All	7	gene
RNF24	gain	All	4	gene
RNF24	loss	All	4	gene
RNF24	gain	Neuroblastoma	4	gene
RNF26	loss	All	6	gene
RNF34	loss	All	4	gene
RNF4	gain	All	4	gene
RNF4	loss	All	14	gene
RNF4	loss	Neuroblastoma	10	gene
RNF40	gain	All	4	gene
RNF40	loss	All	27	gene
RNF40	loss	HGAT	5	gene
RNF40	loss	Medulloblastoma	7	gene
RNF40	loss	Neuroblastoma	11	gene
RNF43	gain	All	5	gene
RNF43	gain	HGAT	4	gene
RNMT	gain	All	25	gene
RNMT	loss	All	16	gene
RNMT	gain	Medulloblastoma	4	gene
RNMT	gain	Neuroblastoma	11	gene
RNMT	loss	HGAT	4	gene
RNMT	loss	Neuroblastoma	5	gene
RNPS1	loss	All	9	gene
RNPS1	loss	Neuroblastoma	5	gene
RNU1-2	gain	All	35	gene
RNU1-2	loss	All	8	gene
RNU1-2	neutral	All	7	gene
RNU1-2	gain	LGAT	12	gene
RNU1-2	loss	Neuroblastoma	4	gene
RNU6-2	loss	All	4	gene
RNU6-9	gain	All	4	gene
RNU6-9	loss	All	4	gene
RNVU1-17	gain	All	7	gene
RNVU1-17	loss	All	47	gene
RNVU1-17	loss	HGAT	8	gene
RNVU1-17	loss	LGAT	6	gene
RNVU1-17	loss	Neuroblastoma	13	gene
RNVU1-18	gain	All	6	gene
RNVU1-18	loss	All	41	gene
RNVU1-18	loss	HGAT	8	gene
RNVU1-18	loss	LGAT	4	gene
RNVU1-18	loss	Neuroblastoma	13	gene
RNVU1-6	gain	All	5	gene
RNVU1-6	loss	All	5	gene
RNVU1-7	gain	All	5	gene
ROCK2	gain	All	5	gene
ROCK2	gain	Neuroblastoma	4	gene
ROGDI	loss	All	6	gene
RP1L1	loss	All	6	gene
RPA1	gain	All	8	gene
RPA1	loss	All	14	gene
RPA1	gain	Neuroblastoma	4	gene
RPA1	loss	HGAT	6	gene
RPA1	loss	Medulloblastoma	5	gene
RPGRIP1	loss	All	4	gene
RPH3AL	loss	All	5	gene
RPL13	gain	All	5	gene
RPL13	loss	All	30	gene
RPL13	loss	HGAT	7	gene
RPL13	loss	Medulloblastoma	5	gene
RPL13	loss	Neuroblastoma	12	gene
RPL13A	loss	All	4	gene
RPL18	loss	All	5	gene
RPL18A	loss	All	5	gene
RPL19	gain	All	10	gene
RPL19	gain	Neuroblastoma	7	gene
RPL23	gain	All	9	gene
RPL23	gain	Neuroblastoma	6	gene
RPL26	loss	All	4	gene
RPL28	loss	All	5	gene
RPL29P2	loss	All	6	gene
RPL29P2	loss	HGAT	5	gene
RPL3	loss	All	4	gene
RPL3L	loss	All	9	gene
RPL3L	loss	Neuroblastoma	5	gene
RPL7L1	gain	All	4	gene
RPP25L	loss	All	7	gene
RPRD2	gain	All	28	gene
RPRD2	gain	HGAT	8	gene
RPRD2	gain	Medulloblastoma	4	gene
RPRD2	gain	Neuroblastoma	7	gene
RPS11	loss	All	4	gene
RPS15	loss	All	4	gene
RPS19	loss	All	8	gene
RPS19	loss	HGAT	4	gene
RPS2	loss	All	9	gene
RPS2	loss	Neuroblastoma	5	gene
RPS21	loss	All	5	gene
RPS25	loss	All	5	gene
RPS27	gain	All	9	gene
RPS27	gain	HGAT	6	gene
RPS28	loss	All	5	gene
RPS28	loss	Neuroblastoma	5	gene
RPS3	loss	All	8	gene
RPS3	loss	Neuroblastoma	7	gene
RPS9	gain	All	72	gene
RPS9	loss	All	25	gene
RPS9	neutral	All	16	gene
RPS9	gain	Ependymoma	7	gene
RPS9	gain	Ganglioglioma	4	gene
RPS9	gain	GNT	4	gene
RPS9	gain	HGAT	6	gene
RPS9	gain	LGAT	17	gene
RPS9	gain	Medulloblastoma	6	gene
RPS9	gain	Neuroblastoma	9	gene
RPS9	loss	Neuroblastoma	8	gene
RPS9	neutral	LGAT	4	gene
RPTN	gain	All	5	gene
RPTN	gain	HGAT	4	gene
RPTOR	gain	All	6	gene
RPUSD1	loss	All	8	gene
RPUSD1	loss	Neuroblastoma	5	gene
RRAD	deep deletion	All	4	gene
RRM2	gain	All	4	gene
RRM2	gain	Neuroblastoma	4	gene
RRN3P2	gain	All	6	gene
RRN3P2	loss	All	22	gene
RRN3P2	loss	Medulloblastoma	6	gene
RRN3P2	loss	Neuroblastoma	9	gene
RRP1	gain	All	5	gene
RRP1	loss	All	8	gene
RRP1	loss	Neuroblastoma	5	gene
RRP1B	gain	All	5	gene
RRP1B	loss	All	6	gene
RRP1B	loss	Neuroblastoma	4	gene
RRP36	gain	All	4	gene
RSBN1L	gain	All	4	gene
RSC1A1	loss	All	11	gene
RSC1A1	loss	Neuroblastoma	8	gene
RSPH1	gain	All	4	gene
RSPH1	loss	All	6	gene
RSPH14	loss	All	4	gene
RSPH6A	loss	All	4	gene
RSPH9	gain	All	4	gene
RSPO4	gain	All	7	gene
RSPO4	gain	Neuroblastoma	4	gene
RTCB	loss	All	5	gene
RTEL1	loss	All	5	gene
RTEL1-TNFRSF6B	loss	All	5	gene
RTL10	gain	All	9	gene
RTL10	loss	All	23	gene
RTL10	gain	Neuroblastoma	5	gene
RTL10	loss	HGAT	4	gene
RTL10	loss	Neuroblastoma	4	gene
RTL6	loss	All	4	gene
RTN2	loss	All	4	gene
RTN4R	gain	All	9	gene
RTN4R	loss	All	25	gene
RTN4R	gain	Neuroblastoma	5	gene
RTN4R	loss	HGAT	4	gene
RTN4R	loss	Medulloblastoma	4	gene
RTN4R	loss	Neuroblastoma	4	gene
RTN4RL1	gain	All	8	gene
RTN4RL1	loss	All	14	gene
RTN4RL1	gain	Neuroblastoma	4	gene
RTN4RL1	loss	HGAT	6	gene
RTN4RL1	loss	Medulloblastoma	5	gene
RTN4RL2	loss	All	5	gene
RUFY2	loss	All	6	gene
RUNDC3A	gain	All	9	gene
RUNDC3A	gain	Neuroblastoma	8	gene
RUSC2	loss	All	7	gene
RUVBL2	loss	All	5	gene
RWDD2A	loss	All	4	gene
S100A1	gain	All	7	gene
S100A1	gain	HGAT	6	gene
S100A10	gain	All	4	gene
S100A11	gain	All	4	gene
S100A12	gain	All	7	gene
S100A12	gain	HGAT	6	gene
S100A13	gain	All	7	gene
S100A13	gain	HGAT	6	gene
S100A14	gain	All	7	gene
S100A14	gain	HGAT	6	gene
S100A16	gain	All	7	gene
S100A16	gain	HGAT	6	gene
S100A2	gain	All	7	gene
S100A2	gain	HGAT	6	gene
S100A3	gain	All	7	gene
S100A3	gain	HGAT	6	gene
S100A4	gain	All	7	gene
S100A4	gain	HGAT	6	gene
S100A5	gain	All	7	gene
S100A5	gain	HGAT	6	gene
S100A6	gain	All	7	gene
S100A6	gain	HGAT	6	gene
S100A7	gain	All	7	gene
S100A7	gain	HGAT	6	gene
S100A7A	gain	All	7	gene
S100A7A	gain	HGAT	6	gene
S100A8	gain	All	7	gene
S100A8	gain	HGAT	6	gene
S100A9	gain	All	7	gene
S100A9	gain	HGAT	6	gene
S100P	loss	All	7	gene
S100P	loss	Neuroblastoma	5	gene
SAE1	loss	All	6	gene
SALL1	loss	All	4	gene
SAMD10	loss	All	4	gene
SAMD11	loss	All	39	gene
SAMD11	loss	Neuroblastoma	25	gene
SAMSN1	gain	All	5	gene
SAMSN1	loss	All	7	gene
SAMSN1	loss	HGAT	4	gene
SAMSN1-AS1	gain	All	5	gene
SAMSN1-AS1	loss	All	7	gene
SAMSN1-AS1	loss	HGAT	4	gene
SAP25	gain	All	4	gene
SAPCD2	gain	All	5	gene
SAPCD2	loss	All	7	gene
SAT2	loss	All	6	gene
SAT2	loss	HGAT	5	gene
SBDS	loss	All	4	gene
SBK2	loss	All	5	gene
SBK3	loss	All	5	gene
SBNO1	loss	All	4	gene
SBNO2	loss	All	4	gene
SC5D	loss	All	4	gene
SCAMP4	loss	All	4	gene
SCARF1	gain	All	8	gene
SCARF1	loss	All	12	gene
SCARF1	gain	Neuroblastoma	4	gene
SCARF1	loss	HGAT	4	gene
SCARF1	loss	Medulloblastoma	5	gene
SCARF2	gain	All	9	gene
SCARF2	loss	All	23	gene
SCARF2	gain	Neuroblastoma	5	gene
SCARF2	loss	HGAT	4	gene
SCARF2	loss	Medulloblastoma	4	gene
SCARNA2	loss	All	4	gene
SCARNA21	loss	All	4	gene
SCARNA21B	loss	All	11	gene
SCARNA21B	loss	Neuroblastoma	8	gene
SCARNA22	gain	All	5	gene
SCARNA22	loss	All	14	gene
SCARNA22	loss	Neuroblastoma	10	gene
SCCPDH	gain	All	6	gene
SCFD1	loss	All	4	gene
SCFD2	gain	All	8	gene
SCFD2	gain	HGAT	8	gene
SCGB2B2	gain	All	5	gene
SCGB2B2	loss	All	17	gene
SCGB2B2	loss	Neuroblastoma	13	gene
SCN1B	gain	All	6	gene
SCN1B	loss	All	18	gene
SCN1B	loss	Neuroblastoma	14	gene
SCN2B	loss	All	5	gene
SCN4B	loss	All	5	gene
SCNN1D	loss	All	43	gene
SCNN1D	loss	Neuroblastoma	26	gene
SCP2	loss	All	4	gene
SCPEP1	gain	All	5	gene
SCRIB	loss	All	5	gene
SCRT1	loss	All	5	gene
SCRT2	gain	All	5	gene
SCUBE1	loss	All	4	gene
SCX	loss	All	5	gene
SDCBP2	gain	All	6	gene
SDCBP2	gain	Neuroblastoma	5	gene
SDCBP2-AS1	gain	All	6	gene
SDCBP2-AS1	gain	Neuroblastoma	5	gene
SDCCAG8	gain	All	8	gene
SDCCAG8	loss	All	4	gene
SDF2L1	gain	All	4	gene
SDF2L1	loss	All	22	gene
SDF2L1	gain	Neuroblastoma	4	gene
SDF2L1	loss	ATRT	4	gene
SDF2L1	loss	Meningioma	4	gene
SDF4	loss	All	43	gene
SDF4	loss	Neuroblastoma	26	gene
SDHAF3	gain	All	5	gene
SDHAP1	gain	All	4	gene
SDHAP1	loss	All	6	gene
SDHB	loss	All	5	gene
SDR42E1	deep deletion	All	4	gene
SEC14L1	gain	All	6	gene
SEC14L1P1	loss	All	15	gene
SEC14L5	loss	All	5	gene
SEC16A	gain	All	7	gene
SEC16A	loss	All	7	gene
SEC1P	loss	All	5	gene
SEC61G	gain	All	4	gene
SECTM1	gain	All	7	gene
SEH1L	gain	All	24	gene
SEH1L	loss	All	19	gene
SEH1L	gain	Medulloblastoma	4	gene
SEH1L	gain	Neuroblastoma	11	gene
SEH1L	loss	HGAT	6	gene
SEH1L	loss	Neuroblastoma	5	gene
SELENOH	loss	All	6	gene
SELENOO	loss	All	6	gene
SELENOW	loss	All	5	gene
SEM1	gain	All	4	gene
SEMA3G	loss	All	5	gene
SEMA3G	loss	Neuroblastoma	4	gene
SEMA6B	loss	All	4	gene
SENP3	loss	All	6	gene
SENP3	loss	HGAT	5	gene
SENP5	loss	All	9	gene
SEPHS2	gain	All	5	gene
SEPHS2	loss	All	27	gene
SEPHS2	loss	HGAT	5	gene
SEPHS2	loss	Medulloblastoma	7	gene
SEPHS2	loss	Neuroblastoma	11	gene
SERPIND1	gain	All	7	gene
SERPIND1	loss	All	22	gene
SERPIND1	gain	Neuroblastoma	4	gene
SERPIND1	loss	HGAT	4	gene
SERPIND1	loss	Medulloblastoma	4	gene
SERPINE1	gain	All	4	gene
SERPINF1	gain	All	8	gene
SERPINF1	loss	All	14	gene
SERPINF1	gain	Neuroblastoma	4	gene
SERPINF1	loss	HGAT	6	gene
SERPINF1	loss	Medulloblastoma	5	gene
SERPINF2	gain	All	8	gene
SERPINF2	loss	All	14	gene
SERPINF2	gain	Neuroblastoma	4	gene
SERPINF2	loss	HGAT	6	gene
SERPINF2	loss	Medulloblastoma	5	gene
SERPING1	loss	All	6	gene
SETD1A	gain	All	4	gene
SETD1A	loss	All	28	gene
SETD1A	loss	HGAT	5	gene
SETD1A	loss	Medulloblastoma	7	gene
SETD1A	loss	Neuroblastoma	12	gene
SETD1B	loss	All	4	gene
SEZ6L	loss	All	6	gene
SEZ6L2	gain	All	6	gene
SEZ6L2	loss	All	27	gene
SEZ6L2	loss	HGAT	5	gene
SEZ6L2	loss	Medulloblastoma	7	gene
SEZ6L2	loss	Neuroblastoma	11	gene
SF3B3	deep deletion	All	4	gene
SF3B4	gain	All	20	gene
SF3B4	gain	HGAT	6	gene
SF3B4	gain	Neuroblastoma	4	gene
SFMBT1	loss	All	5	gene
SFMBT1	loss	Neuroblastoma	4	gene
SFSWAP	gain	All	7	gene
SFSWAP	gain	Neuroblastoma	4	gene
SGF29	gain	All	7	gene
SGF29	loss	All	28	gene
SGF29	loss	Medulloblastoma	7	gene
SGF29	loss	Neuroblastoma	14	gene
SGSH	gain	All	6	gene
SGSM1	loss	All	14	gene
SGSM2	gain	All	9	gene
SGSM2	loss	All	12	gene
SGSM2	gain	Neuroblastoma	4	gene
SGSM2	loss	HGAT	4	gene
SGSM2	loss	Medulloblastoma	5	gene
SH2B1	gain	All	7	gene
SH2B1	loss	All	22	gene
SH2B1	loss	Medulloblastoma	7	gene
SH2B1	loss	Neuroblastoma	9	gene
SH2B2	gain	All	5	gene
SH2D3A	loss	All	4	gene
SH3BP2	gain	All	4	gene
SH3BP2	loss	All	14	gene
SH3BP2	loss	Neuroblastoma	10	gene
SH3GL1	loss	All	4	gene
SH3TC1	loss	All	10	gene
SH3TC1	loss	Neuroblastoma	5	gene
SHANK2	gain	All	7	gene
SHANK2	loss	All	8	gene
SHANK2	gain	Neuroblastoma	6	gene
SHANK2-AS1	gain	All	7	gene
SHANK2-AS1	gain	Neuroblastoma	6	gene
SHANK2-AS3	gain	All	7	gene
SHANK2-AS3	gain	Neuroblastoma	6	gene
SHARPIN	loss	All	6	gene
SHB	gain	All	7	gene
SHB	loss	All	23	gene
SHB	loss	HGAT	4	gene
SHB	loss	Neuroblastoma	11	gene
SHBG	loss	All	6	gene
SHBG	loss	HGAT	5	gene
SHC1	gain	All	9	gene
SHC1	loss	All	4	gene
SHC1	gain	HGAT	6	gene
SHCBP1	gain	All	5	gene
SHCBP1	loss	All	37	gene
SHCBP1	loss	HGAT	8	gene
SHCBP1	loss	Medulloblastoma	8	gene
SHCBP1	loss	Neuroblastoma	13	gene
SHD	loss	All	5	gene
SHE	gain	All	9	gene
SHE	gain	HGAT	6	gene
SHH	loss	All	4	gene
SHISA6	loss	All	4	gene
SHISA7	loss	All	5	gene
SHMT1	gain	All	47	gene
SHMT1	loss	All	32	gene
SHMT1	gain	Ependymoma	4	gene
SHMT1	gain	Medulloblastoma	4	gene
SHMT1	gain	Neuroblastoma	34	gene
SHMT1	loss	HGAT	6	gene
SHMT1	loss	Medulloblastoma	12	gene
SHMT1	loss	Neuroblastoma	7	gene
SIDT2	loss	All	4	gene
SIGLEC1	gain	All	4	gene
SIGLEC1	loss	All	4	gene
SIGLEC1	gain	Neuroblastoma	4	gene
SIGLEC14	loss	All	4	gene
SIGLEC14	loss	Neuroblastoma	4	gene
SIGLEC5	loss	All	4	gene
SIGLEC5	loss	Neuroblastoma	4	gene
SIGMAR1	loss	All	7	gene
SIK1	gain	All	5	gene
SIK1	loss	All	5	gene
SIK1	loss	Neuroblastoma	4	gene
SIK3	loss	All	4	gene
SIN3B	loss	All	6	gene
SIN3B	loss	Neuroblastoma	4	gene
SIPA1L3	loss	All	4	gene
SIRPA	gain	All	6	gene
SIRPA	loss	All	4	gene
SIRPA	gain	Neuroblastoma	5	gene
SIRPB1	gain	All	6	gene
SIRPB1	loss	All	7	gene
SIRPB1	gain	Neuroblastoma	5	gene
SIRPB1	loss	Neuroblastoma	5	gene
SIRPB2	gain	All	6	gene
SIRPB2	gain	Neuroblastoma	5	gene
SIRPD	gain	All	6	gene
SIRPD	gain	Neuroblastoma	5	gene
SIRPG	gain	All	6	gene
SIRPG	loss	All	4	gene
SIRPG	gain	Neuroblastoma	5	gene
SIRPG-AS1	gain	All	6	gene
SIRPG-AS1	loss	All	4	gene
SIRPG-AS1	gain	Neuroblastoma	5	gene
SIRT1	loss	All	5	gene
SIRT4	gain	All	5	gene
SIRT6	loss	All	4	gene
SIRT7	gain	All	7	gene
SIT1	loss	All	7	gene
SIVA1	gain	All	4	gene
SIVA1	loss	All	16	gene
SIVA1	loss	HGAT	7	gene
SIVA1	loss	Neuroblastoma	7	gene
SIX5	loss	All	4	gene
SKA2	gain	All	6	gene
SKA2	gain	HGAT	4	gene
SKI	loss	All	41	gene
SKI	loss	Neuroblastoma	25	gene
SLBP	gain	All	5	gene
SLBP	loss	All	14	gene
SLBP	loss	Neuroblastoma	10	gene
SLC12A4	deep deletion	All	4	gene
SLC12A7	loss	All	7	gene
SLC13A5	loss	All	5	gene
SLC13A5	loss	HGAT	4	gene
SLC15A4	gain	All	6	gene
SLC15A4	gain	Neuroblastoma	4	gene
SLC16A11	loss	All	6	gene
SLC16A11	loss	HGAT	5	gene
SLC16A13	loss	All	6	gene
SLC16A13	loss	HGAT	5	gene
SLC16A3	gain	All	9	gene
SLC17A7	loss	All	4	gene
SLC17A9	loss	All	5	gene
SLC18A3	loss	All	4	gene
SLC19A1	loss	All	8	gene
SLC19A1	loss	Neuroblastoma	5	gene
SLC1A5	loss	All	6	gene
SLC1A7	loss	All	4	gene
SLC22A17	loss	All	4	gene
SLC22A18	loss	All	4	gene
SLC22A18AS	loss	All	4	gene
SLC22A24	loss	All	4	gene
SLC22A31	gain	All	9	gene
SLC22A31	loss	All	49	gene
SLC22A31	loss	HGAT	11	gene
SLC22A31	loss	Medulloblastoma	10	gene
SLC22A31	loss	Neuroblastoma	18	gene
SLC22A7	gain	All	4	gene
SLC23A2	gain	All	7	gene
SLC23A2	loss	All	4	gene
SLC23A2	gain	Neuroblastoma	4	gene
SLC25A1	gain	All	6	gene
SLC25A1	loss	All	19	gene
SLC25A10	gain	All	6	gene
SLC25A13	gain	All	4	gene
SLC25A16	loss	All	6	gene
SLC25A18	loss	All	13	gene
SLC25A23	loss	All	4	gene
SLC25A24	loss	All	6	gene
SLC25A24	loss	Neuroblastoma	5	gene
SLC25A34	loss	All	11	gene
SLC25A34	loss	Neuroblastoma	8	gene
SLC25A39	gain	All	9	gene
SLC25A39	gain	Neuroblastoma	8	gene
SLC25A41	loss	All	4	gene
SLC25A51	gain	All	7	gene
SLC25A51	loss	All	22	gene
SLC25A51	loss	HGAT	4	gene
SLC25A51	loss	Neuroblastoma	11	gene
SLC26A11	gain	All	6	gene
SLC26A5	gain	All	8	gene
SLC27A1	loss	All	5	gene
SLC27A3	gain	All	8	gene
SLC27A3	gain	HGAT	6	gene
SLC29A1	gain	All	5	gene
SLC2A11	loss	All	14	gene
SLC2A11	loss	ATRT	4	gene
SLC2A4	loss	All	6	gene
SLC2A4	loss	HGAT	5	gene
SLC2A4RG	loss	All	5	gene
SLC2A9	gain	All	4	gene
SLC2A9	loss	All	6	gene
SLC30A3	gain	All	4	gene
SLC34A3	gain	All	6	gene
SLC34A3	loss	All	7	gene
SLC35B2	gain	All	5	gene
SLC35C1	loss	All	12	gene
SLC35C1	loss	Ependymoma	4	gene
SLC35E1	loss	All	7	gene
SLC35E1	loss	Neuroblastoma	4	gene
SLC35E2B	loss	All	42	gene
SLC35E2B	loss	Neuroblastoma	25	gene
SLC35F2	loss	All	5	gene
SLC35G4	gain	All	24	gene
SLC35G4	loss	All	20	gene
SLC35G4	gain	Medulloblastoma	4	gene
SLC35G4	gain	Neuroblastoma	11	gene
SLC35G4	loss	HGAT	6	gene
SLC35G4	loss	Neuroblastoma	6	gene
SLC35G5	loss	All	6	gene
SLC35G6	loss	All	6	gene
SLC35G6	loss	HGAT	5	gene
SLC37A1	gain	All	4	gene
SLC37A1	loss	All	6	gene
SLC37A3	gain	All	44	gene
SLC37A3	gain	LGAT	39	gene
SLC37A4	loss	All	5	gene
SLC38A10	gain	All	6	gene
SLC39A1	gain	All	8	gene
SLC39A1	gain	HGAT	6	gene
SLC39A13	gain	All	4	gene
SLC39A13	loss	All	7	gene
SLC39A4	loss	All	5	gene
SLC3A1	gain	All	5	gene
SLC43A1	loss	All	5	gene
SLC43A2	gain	All	8	gene
SLC43A2	loss	All	12	gene
SLC43A2	gain	Neuroblastoma	4	gene
SLC43A2	loss	HGAT	4	gene
SLC43A2	loss	Medulloblastoma	5	gene
SLC43A3	loss	All	5	gene
SLC44A5	loss	All	4	gene
SLC45A4	loss	All	4	gene
SLC47A1	gain	All	54	gene
SLC47A1	loss	All	22	gene
SLC47A1	gain	Medulloblastoma	11	gene
